info_id,emp_id,number_consumers,mode,dining_table_id,dining_table_name,expenditure,dishes_count,accounts_payable,use_start_time,check_closed,lock_time,cashier_id,pc_id,order_number,org_id,print_doc_bill_num,lock_table_info,order_status,phone,name
1311,1166,5,NA,1488,1009,976,29,976,8/13/2016 19:22,NA,8/13/2016 19:36,NA,NA,NA,330,NA,NA,1,18688880295,赵寸沣
457,1125,4,NA,1503,1024,404,10,404,8/13/2016 19:23,NA,8/13/2016 19:38,NA,NA,NA,330,NA,NA,1,18688880317,周子轩
1178,1351,10,NA,1498,1019,1129,18,1129,8/13/2016 19:33,NA,8/13/2016 19:43,NA,NA,NA,330,NA,NA,1,18688880550,麦东广
693,1015,3,NA,1483,1004,212,7,212,8/13/2016 19:41,NA,8/13/2016 19:51,NA,NA,NA,330,NA,NA,1,18688880034,袁祯启
1301,1114,2,NA,1482,1003,625,22,625,8/13/2016 20:01,NA,8/13/2016 20:13,NA,NA,NA,330,NA,NA,1,18688880193,邵昱笑
1131,1019,6,NA,1489,1010,206,11,206,8/13/2016 20:12,NA,8/13/2016 20:18,NA,NA,NA,330,NA,NA,1,18688880038,卢雨玲
1013,1211,8,NA,1492,1013,397,10,397,8/13/2016 20:23,NA,8/13/2016 20:31,NA,NA,NA,330,NA,NA,1,18688880410,徐海燕
1249,1477,2,NA,1481,1002,545,14,545,8/13/2016 20:23,NA,8/13/2016 20:35,NA,NA,NA,330,NA,NA,1,18688880676,辛玉辰
1305,1184,2,NA,1481,1002,579,13,579,8/13/2016 20:27,NA,8/13/2016 20:31,NA,NA,NA,330,NA,NA,1,18688880363,赵烜熙
1007,1241,8,NA,1490,1011,789,14,789,8/13/2016 20:29,NA,8/13/2016 20:43,NA,NA,NA,330,NA,NA,1,18688880439,徐辰沛
1315,1119,5,NA,1489,1010,439,13,439,8/13/2016 20:32,NA,8/13/2016 20:39,NA,NA,NA,330,NA,NA,1,18688880315,黄文轩
1204,1235,3,NA,1488,1009,531,16,531,8/13/2016 20:35,NA,8/13/2016 20:53,NA,NA,NA,330,NA,NA,1,18688880433,胡仑美
1133,1093,4,NA,1484,1005,273,8,273,8/13/2016 20:43,NA,8/13/2016 20:56,NA,NA,NA,330,NA,NA,1,18688880172,韩雨熙
1085,1165,6,NA,1487,1008,202,10,202,8/13/2016 20:57,NA,8/13/2016 21:15,NA,NA,NA,330,NA,NA,1,18688880131,沈飞
768,1515,4,NA,1502,1023,314,10,314,8/13/2016 20:58,NA,8/13/2016 21:08,NA,NA,NA,330,NA,NA,1,18688880714,薛玉生
579,1312,8,NA,1492,1013,930,14,930,8/13/2016 21:08,NA,8/13/2016 21:12,NA,NA,NA,330,NA,NA,1,18688880511,国诗婷
1229,1559,5,NA,1489,1010,432,14,432,8/13/2016 21:12,NA,8/13/2016 21:19,NA,NA,NA,330,NA,NA,1,18688880758,王烁婷
1310,1165,2,NA,1482,1003,791,14,791,8/13/2016 21:22,NA,8/13/2016 21:33,NA,NA,NA,330,NA,NA,1,18688880294,张梦瑶
1318,1154,2,NA,1484,1005,1076,31,1076,8/13/2016 21:39,NA,8/13/2016 21:50,NA,NA,NA,330,NA,NA,1,18688880227,习英涵
1243,1217,2,NA,1480,1001,170,5,170,8/13/2016 21:43,NA,8/13/2016 21:58,NA,NA,NA,330,NA,NA,1,18688880416,李昊谦
509,1174,5,NA,1489,1010,481,11,481,8/13/2016 21:47,NA,8/13/2016 21:52,NA,NA,NA,330,NA,NA,1,18688880353,陈雨欣
1075,1202,6,NA,1486,1007,317,6,317,8/13/2016 21:55,NA,8/13/2016 22:04,NA,NA,NA,330,NA,NA,1,18688880401,徐永芝
1136,1096,4,NA,1484,1005,251,6,251,8/13/2016 21:57,NA,8/13/2016 22:05,NA,NA,NA,330,NA,NA,1,18688880175,张桀诰
809,1103,5,NA,1487,1008,514,15,514,8/14/2016 11:37,NA,8/14/2016 11:40,NA,NA,NA,330,NA,NA,1,18688880210,关庭
190,1480,6,NA,1409,1010,378,10,378,8/14/2016 11:40,NA,8/14/2016 11:53,NA,NA,NA,328,NA,NA,1,18688880679,辛庚明
282,1521,6,NA,1417,1033,734,13,734,8/14/2016 11:45,NA,8/14/2016 11:51,NA,NA,NA,328,NA,NA,1,18688880720,薛骐佳
798,1218,2,NA,1480,1001,127,3,127,8/14/2016 11:47,NA,8/14/2016 12:00,NA,NA,NA,330,NA,NA,1,18688880417,赵宇祺
802,1528,2,NA,1487,1008,604,7,604,8/14/2016 12:02,NA,8/14/2016 12:18,NA,NA,NA,330,NA,NA,1,18688880727,夏浩芝
783,1350,8,NA,1491,1012,823,22,823,8/14/2016 12:05,NA,8/14/2016 12:22,NA,NA,NA,330,NA,NA,1,18688880549,蔺家春
808,1133,3,NA,1502,1023,262,9,262,8/14/2016 12:09,NA,8/14/2016 12:15,NA,NA,NA,330,NA,NA,1,18688880262,王思卓
839,1140,4,NA,1483,1004,383,8,383,8/14/2016 12:14,NA,8/14/2016 12:24,NA,NA,NA,330,NA,NA,1,18688880322,冯晓婷
340,1230,3,NA,1407,1008,232,8,232,8/14/2016 12:30,NA,8/14/2016 12:34,NA,NA,NA,328,NA,NA,1,18688880428,沈杰
847,1457,8,NA,1490,1011,745,17,745,8/14/2016 12:32,NA,8/14/2016 12:37,NA,NA,NA,330,NA,NA,1,18688880656,牛永立
893,1581,2,NA,1482,1003,355,6,355,8/14/2016 12:35,NA,8/14/2016 12:45,NA,NA,NA,330,NA,NA,1,18688880780,高润宸
379,1189,8,NA,1492,1013,604,16,604,8/14/2016 12:37,NA,8/14/2016 12:47,NA,NA,NA,330,NA,NA,1,18688880368,徐珂
787,1413,2,NA,1481,1002,157,6,157,8/14/2016 13:49,NA,8/14/2016 14:05,NA,NA,NA,330,NA,NA,1,18688880612,卓天荫
718,1221,4,NA,1484,1005,475,9,475,8/14/2016 17:02,NA,8/14/2016 17:13,NA,NA,NA,330,NA,NA,1,18688880420,张光熙
1062,1127,4,NA,1485,1006,850,20,850,8/14/2016 17:07,NA,8/14/2016 17:19,NA,NA,NA,330,NA,NA,1,18688880218,余江涛
723,1142,6,NA,1486,1007,602,15,602,8/14/2016 17:07,NA,8/14/2016 17:22,NA,NA,NA,330,NA,NA,1,18688880271,张旭江
1260,1265,2,NA,1481,1002,628,15,628,8/14/2016 17:08,NA,8/14/2016 17:24,NA,NA,NA,330,NA,NA,1,18688880463,李诗韵
1093,1471,8,NA,1493,1014,267,6,267,8/14/2016 17:31,NA,8/14/2016 17:36,NA,NA,NA,330,NA,NA,1,18688880670,范天宇
1092,1101,8,NA,1491,1012,866,12,866,8/14/2016 17:44,NA,8/14/2016 17:55,NA,NA,NA,330,NA,NA,1,18688880180,胡子萱
1018,1152,4,NA,1484,1005,487,5,487,8/14/2016 17:45,NA,8/14/2016 17:51,NA,NA,NA,330,NA,NA,1,18688880281,胡书瑶
1052,1125,2,NA,1482,1003,268,9,268,8/14/2016 17:59,NA,8/14/2016 18:05,NA,NA,NA,330,NA,NA,1,18688880317,周子轩
1202,1122,8,NA,1490,1011,156,7,156,8/14/2016 18:03,NA,8/14/2016 18:44,NA,NA,NA,330,NA,NA,1,18688880316,朱钰
1286,1235,5,NA,1489,1010,667,22,667,8/14/2016 18:04,NA,8/14/2016 18:20,NA,NA,NA,330,NA,NA,1,18688880433,胡仑美
1242,1353,4,NA,1483,1004,979,19,979,8/14/2016 18:06,NA,8/14/2016 18:13,NA,NA,NA,330,NA,NA,1,18688880552,麦颖芝
1322,1323,6,NA,1503,1024,635,13,635,8/14/2016 18:15,NA,8/14/2016 18:20,NA,NA,NA,330,NA,NA,1,18688880522,桂立锦
1100,1167,3,NA,1484,1005,628,15,628,8/14/2016 18:17,NA,8/14/2016 18:22,NA,NA,NA,330,NA,NA,1,18688880296,彭子晏
1101,1214,6,NA,1486,1007,146,6,146,8/14/2016 18:24,NA,8/14/2016 18:38,NA,NA,NA,330,NA,NA,1,18688880413,沈嘉仪
1180,1461,6,NA,1486,1007,665,21,665,8/14/2016 18:33,NA,8/14/2016 18:38,NA,NA,NA,330,NA,NA,1,18688880660,牛红红
1185,1172,5,NA,1487,1008,814,16,814,8/14/2016 18:34,NA,8/14/2016 18:42,NA,NA,NA,330,NA,NA,1,18688880351,徐欣予
543,1160,2,NA,1481,1002,136,7,136,8/14/2016 18:51,NA,8/14/2016 19:04,NA,NA,NA,330,NA,NA,1,18688880289,孙裕海
1079,1333,2,NA,1481,1002,829,15,829,8/14/2016 19:14,NA,8/14/2016 19:59,NA,NA,NA,330,NA,NA,1,18688880532,卫超
1086,1512,6,NA,1489,1010,865,16,865,8/14/2016 19:15,NA,8/14/2016 19:28,NA,NA,NA,330,NA,NA,1,18688880711,魏鎏冰
1289,1261,6,NA,1488,1009,465,6,465,8/14/2016 19:15,NA,8/14/2016 19:19,NA,NA,NA,330,NA,NA,1,18688880459,孙雨翔
1272,1155,6,NA,1517,1038,360,11,360,8/14/2016 19:30,NA,8/14/2016 19:35,NA,NA,NA,330,NA,NA,1,18688880327,习一冰
756,1147,3,NA,1489,1010,328,5,328,8/14/2016 19:33,NA,8/14/2016 19:47,NA,NA,NA,330,NA,NA,1,18688880125,卓永梅
1112,1497,3,NA,1484,1005,570,19,570,8/14/2016 19:34,NA,8/14/2016 19:49,NA,NA,NA,330,NA,NA,1,18688880696,程云天
1280,1293,5,NA,1486,1007,527,12,527,8/14/2016 19:41,NA,8/14/2016 19:48,NA,NA,NA,330,NA,NA,1,18688880492,蒲水莲
1232,1185,8,NA,1493,1014,646,12,646,8/14/2016 19:42,NA,8/14/2016 19:55,NA,NA,NA,330,NA,NA,1,18688880364,胡星泽
1059,1423,3,NA,1483,1004,245,6,245,8/14/2016 19:43,NA,8/14/2016 19:53,NA,NA,NA,330,NA,NA,1,18688880622,范艾石
1295,1130,4,NA,1483,1004,953,29,953,8/14/2016 19:49,NA,8/14/2016 20:04,NA,NA,NA,330,NA,NA,1,18688880259,孙孔孜
1033,1084,2,NA,1482,1003,1083,33,1083,8/14/2016 19:49,NA,8/14/2016 20:04,NA,NA,NA,330,NA,NA,1,18688880163,张靖雯
1234,1359,6,NA,1486,1007,746,14,746,8/14/2016 19:54,NA,8/14/2016 19:59,NA,NA,NA,330,NA,NA,1,18688880558,易吉湫
1279,1248,4,NA,1484,1005,351,11,351,8/14/2016 20:07,NA,8/14/2016 20:17,NA,NA,NA,330,NA,NA,1,18688880446,胡競涛
1094,1088,7,NA,1492,1013,769,23,769,8/14/2016 20:15,NA,8/14/2016 20:24,NA,NA,NA,330,NA,NA,1,18688880205,于靖
567,1406,6,NA,1487,1008,456,14,456,8/14/2016 20:15,NA,8/14/2016 20:22,NA,NA,NA,330,NA,NA,1,18688880605,宁水灵
1276,1516,4,NA,1483,1004,500,8,500,8/14/2016 20:21,NA,8/14/2016 20:29,NA,NA,NA,330,NA,NA,1,18688880715,薛美晨
522,1379,8,NA,1508,1029,165,7,165,8/14/2016 20:36,NA,8/14/2016 20:40,NA,NA,NA,330,NA,NA,1,18688880578,仲志强
1296,1122,10,NA,1497,1018,274,6,274,8/14/2016 20:36,NA,8/14/2016 20:48,NA,NA,NA,330,NA,NA,1,18688880251,袁志杰
1257,1566,5,NA,1486,1007,989,14,989,8/14/2016 20:51,NA,8/14/2016 21:04,NA,NA,NA,330,NA,NA,1,18688880765,王邦权
1048,1124,6,NA,1488,1009,301,7,301,8/14/2016 20:55,NA,8/14/2016 20:27,NA,NA,NA,330,NA,NA,1,18688880217,周钰彤
904,1420,5,NA,1487,1008,310,9,310,8/14/2016 20:55,NA,8/14/2016 21:03,NA,NA,NA,330,NA,NA,1,18688880619,尹俊楠
1181,1604,6,NA,1488,1009,799,25,799,8/14/2016 20:56,NA,8/14/2016 21:11,NA,NA,NA,330,NA,NA,1,18688880803,柴赦了
1098,1560,6,NA,1489,1010,210,9,210,8/14/2016 21:04,NA,8/14/2016 21:18,NA,NA,NA,330,NA,NA,1,18688880759,王于燊
1151,1363,6,NA,1487,1008,933,15,933,8/14/2016 21:12,NA,8/14/2016 21:09,NA,NA,NA,330,NA,NA,1,18688880562,易紫轩
1073,1415,8,NA,1506,1027,847,15,847,8/14/2016 21:14,NA,8/14/2016 21:27,NA,NA,NA,330,NA,NA,1,18688880614,卓越钊
745,1549,8,NA,1491,1012,915,14,915,8/14/2016 21:18,NA,8/14/2016 21:28,NA,NA,NA,330,NA,NA,1,18688880748,王柯萌
1168,1548,3,NA,1484,1005,168,10,168,8/14/2016 21:31,NA,8/14/2016 21:38,NA,NA,NA,330,NA,NA,1,18688880747,王潘潘
1035,1549,10,NA,1495,1016,95,2,95,8/14/2016 21:35,NA,8/14/2016 21:39,NA,NA,NA,330,NA,NA,1,18688880748,王柯萌
701,1550,6,NA,1489,1010,431,11,431,8/14/2016 21:37,NA,,NA,NA,NA,330,NA,NA,0,18688880749,王芊茹
1057,1551,5,NA,1487,1008,196,4,196,8/14/2016 21:39,NA,8/14/2016 21:16,NA,NA,NA,330,NA,NA,1,18688880750,王锦鹏
1071,1165,10,NA,1497,1018,1282,24,1282,8/14/2016 21:41,NA,8/14/2016 21:44,NA,NA,NA,330,NA,NA,1,18688880131,沈飞
1143,1158,2,NA,1480,1001,199,7,199,8/14/2016 21:57,NA,8/14/2016 22:09,NA,NA,NA,330,NA,NA,1,18688880287,胡嘉汶
162,1538,10,NA,1416,1017,1101,18,1101,8/15/2016 11:16,NA,8/15/2016 11:35,NA,NA,NA,328,NA,NA,1,18688880737,蔡雨桐
277,1231,2,NA,1411,1001,149,5,149,8/15/2016 11:28,NA,8/15/2016 11:46,NA,NA,NA,328,NA,NA,1,18688880429,孙膑
173,1486,4,NA,1406,1007,336,12,336,8/15/2016 12:09,NA,8/15/2016 12:23,NA,NA,NA,328,NA,NA,1,18688880685,刑星渊
280,1522,2,NA,1402,1003,170,5,170,8/15/2016 12:24,NA,8/15/2016 12:43,NA,NA,NA,328,NA,NA,1,18688880721,薛斌延
272,1007,5,NA,1401,1035,469,13,469,8/15/2016 12:59,NA,8/15/2016 13:05,NA,NA,NA,328,NA,NA,1,18688880026,曾念夕
715,1334,2,NA,1482,1003,143,6,143,8/15/2016 17:00,NA,8/15/2016 17:18,NA,NA,NA,330,NA,NA,1,18688880533,卓佳凝
550,1118,3,NA,1485,1006,157,7,157,8/15/2016 17:46,NA,8/15/2016 18:02,NA,NA,NA,330,NA,NA,1,18688880197,胡蝶
544,1084,2,NA,1480,1001,277,7,277,8/15/2016 17:55,NA,8/15/2016 18:07,NA,NA,NA,330,NA,NA,1,18688880104,吴秋雨
754,1149,4,NA,1483,1004,338,10,338,8/15/2016 17:56,NA,8/15/2016 18:14,NA,NA,NA,330,NA,NA,1,18688880278,毛慧
648,1097,6,NA,1492,1013,807,17,807,8/15/2016 18:34,NA,8/15/2016 18:39,NA,NA,NA,330,NA,NA,1,18688880176,于宏伟
698,1126,8,NA,1491,1012,720,17,720,8/15/2016 18:58,NA,8/15/2016 19:04,NA,NA,NA,330,NA,NA,1,18688880118,余佳欣
625,1085,4,NA,1485,1006,767,19,767,8/15/2016 19:15,NA,8/15/2016 19:26,NA,NA,NA,330,NA,NA,1,18688880164,胡建
497,1222,7,NA,1490,1011,781,12,781,8/15/2016 19:42,NA,8/15/2016 19:51,NA,NA,NA,330,NA,NA,1,18688880421,沈立国
644,1161,3,NA,1500,1021,309,5,309,8/15/2016 20:37,NA,8/15/2016 20:47,NA,NA,NA,330,NA,NA,1,18688880290,袁昊
646,1582,6,NA,1489,1010,307,9,307,8/15/2016 20:37,NA,8/15/2016 20:52,NA,NA,NA,330,NA,NA,1,18688880781,高嘉涵
664,1311,6,NA,1489,1010,560,18,560,8/15/2016 20:46,NA,8/15/2016 20:55,NA,NA,NA,330,NA,NA,1,18688880510,国睿霄
743,1090,10,NA,1496,1017,1214,16,1214,8/15/2016 21:07,NA,8/15/2016 21:26,NA,NA,NA,330,NA,NA,1,18688880169,李子辰
766,1156,6,NA,1489,1010,702,14,702,8/15/2016 21:35,NA,8/15/2016 21:42,NA,NA,NA,330,NA,NA,1,18688880285,张芳语
689,1090,5,NA,1489,1010,353,6,353,8/15/2016 21:48,NA,8/15/2016 21:59,NA,NA,NA,330,NA,NA,1,18688880106,屈贤
459,1202,8,NA,1492,1013,773,14,773,8/15/2016 21:54,NA,8/15/2016 22:07,NA,NA,NA,330,NA,NA,1,18688880401,徐永芝
353,984,3,NA,1406,1007,163,5,163,8/16/2016 13:05,NA,8/16/2016 13:12,NA,NA,NA,328,NA,NA,1,18688880003,张建涛
172,1590,3,NA,1409,1005,242,8,242,8/16/2016 13:56,NA,8/16/2016 14:08,NA,NA,NA,328,NA,NA,1,18688880789,高梓稳
728,1562,8,NA,1494,1015,823,19,823,8/16/2016 17:13,NA,8/16/2016 17:29,NA,NA,NA,330,NA,NA,1,18688880761,王树朋
553,1088,6,NA,1505,1026,406,13,406,8/16/2016 17:18,NA,8/16/2016 17:24,NA,NA,NA,330,NA,NA,1,18688880205,于靖
542,1154,3,NA,1483,1004,281,9,281,8/16/2016 17:30,NA,8/16/2016 17:49,NA,NA,NA,330,NA,NA,1,18688880283,李思恩
535,1179,7,NA,1507,1028,128,6,128,8/16/2016 18:21,NA,8/16/2016 18:31,NA,NA,NA,330,NA,NA,1,18688880358,徐若晴
744,1403,3,NA,1483,1004,229,5,229,8/16/2016 18:44,NA,8/16/2016 18:59,NA,NA,NA,330,NA,NA,1,18688880602,章昱瑶
738,1133,10,NA,1509,1030,1027,22,1027,8/16/2016 20:03,NA,8/16/2016 20:12,NA,NA,NA,330,NA,NA,1,18688880220,陆丽达
758,1223,7,NA,1491,1012,770,18,770,8/16/2016 21:04,NA,8/16/2016 21:10,NA,NA,NA,330,NA,NA,1,18688880422,孙尹萱
770,1094,2,NA,1482,1003,225,7,225,8/16/2016 21:08,NA,8/16/2016 21:27,NA,NA,NA,330,NA,NA,1,18688880207,李小东
727,1198,2,NA,1480,1001,153,6,153,8/16/2016 21:15,NA,8/16/2016 21:24,NA,NA,NA,330,NA,NA,1,18688880377,孙晨旭
196,1545,6,NA,1411,1012,420,13,420,8/17/2016 11:29,NA,8/17/2016 11:49,NA,NA,NA,328,NA,NA,1,18688880744,莫欢
195,1252,6,NA,1428,1029,652,16,652,8/17/2016 11:45,NA,8/17/2016 11:54,NA,NA,NA,328,NA,NA,1,18688880450,孙清泉
397,1347,5,NA,1488,1009,460,10,460,8/17/2016 12:39,NA,8/17/2016 12:59,NA,NA,NA,330,NA,NA,1,18688880546,蔺运超
304,1468,2,NA,1402,1003,200,7,200,8/17/2016 13:15,NA,8/17/2016 13:21,NA,NA,NA,328,NA,NA,1,18688880667,范振轩
401,1456,10,NA,1495,1016,172,6,172,8/17/2016 13:26,NA,8/17/2016 13:42,NA,NA,NA,330,NA,NA,1,18688880655,牛常乐
404,1169,4,NA,1486,1007,788,15,788,8/17/2016 13:58,NA,8/17/2016 14:07,NA,NA,NA,330,NA,NA,1,18688880298,孙铎洫
707,1107,8,NA,1491,1012,1060,24,1060,8/17/2016 18:07,NA,8/17/2016 18:18,NA,NA,NA,330,NA,NA,1,18688880186,胡尚娇
729,1372,3,NA,1484,1005,238,11,238,8/17/2016 18:14,NA,8/17/2016 18:21,NA,NA,NA,330,NA,NA,1,18688880571,易坝茕
494,1310,10,NA,1519,1040,405,15,405,8/17/2016 18:15,NA,8/17/2016 18:30,NA,NA,NA,330,NA,NA,1,18688880509,国子戈
513,1166,8,NA,1492,1013,784,13,784,8/17/2016 18:34,NA,8/17/2016 18:40,NA,NA,NA,330,NA,NA,1,18688880231,张大鹏
520,1099,4,NA,1483,1004,282,7,282,8/17/2016 18:40,NA,8/17/2016 18:56,NA,NA,NA,330,NA,NA,1,18688880109,高雷
482,1120,7,NA,1490,1011,861,18,861,8/17/2016 18:55,NA,8/17/2016 19:07,NA,NA,NA,330,NA,NA,1,18688880116,朱倩雪
528,1033,7,NA,1508,1029,475,9,475,8/17/2016 19:13,NA,8/17/2016 19:31,NA,NA,NA,330,NA,NA,1,18688880052,徐晴
597,1545,4,NA,1510,1031,293,9,293,8/17/2016 19:30,NA,8/17/2016 19:43,NA,NA,NA,330,NA,NA,1,18688880744,莫欢
724,1130,8,NA,1491,1012,845,15,845,8/17/2016 19:53,NA,8/17/2016 20:02,NA,NA,NA,330,NA,NA,1,18688880219,夏昊然
495,1149,3,NA,1484,1005,386,9,386,8/17/2016 20:13,NA,8/17/2016 20:24,NA,NA,NA,330,NA,NA,1,18688880325,卓权汉
632,1440,2,NA,1480,1001,140,10,140,8/17/2016 20:25,NA,8/17/2016 20:33,NA,NA,NA,330,NA,NA,1,18688880639,苗雨谷
653,1171,6,NA,1489,1010,598,12,598,8/17/2016 21:26,NA,8/17/2016 21:41,NA,NA,NA,330,NA,NA,1,18688880350,张平
760,1306,6,NA,1489,1010,482,10,482,8/17/2016 21:55,NA,8/17/2016 22:12,NA,NA,NA,330,NA,NA,1,18688880505,沙朗
182,994,5,NA,1406,1007,251,8,251,8/18/2016 11:30,NA,8/18/2016 11:36,NA,NA,NA,328,NA,NA,1,18688880013,刘乐瑶
426,1067,6,NA,1501,1022,1053,26,1053,8/18/2016 13:00,NA,8/18/2016 13:19,NA,NA,NA,330,NA,NA,1,18688880092,方皓文
258,1282,6,NA,1437,1038,474,13,474,8/18/2016 13:20,NA,8/18/2016 13:24,NA,NA,NA,328,NA,NA,1,18688880481,任雨文
685,1117,4,NA,1485,1006,617,16,617,8/18/2016 17:18,NA,8/18/2016 17:35,NA,NA,NA,330,NA,NA,1,18688880115,黄可颐
645,1479,4,NA,1492,1013,695,15,695,8/18/2016 17:22,NA,8/18/2016 17:38,NA,NA,NA,330,NA,NA,1,18688880678,辛礼孝
506,1134,2,NA,1480,1001,397,8,397,8/18/2016 17:26,NA,8/18/2016 17:40,NA,NA,NA,330,NA,NA,1,18688880263,胡婉珺
442,1563,8,NA,1490,1011,630,17,630,8/18/2016 18:05,NA,8/18/2016 18:08,NA,NA,NA,330,NA,NA,1,18688880762,王诗妙
713,1162,2,NA,1481,1002,159,8,159,8/18/2016 18:51,NA,8/18/2016 19:06,NA,NA,NA,330,NA,NA,1,18688880291,赵孟春
736,1154,4,NA,1500,1021,410,6,410,8/18/2016 18:51,NA,8/18/2016 18:59,NA,NA,NA,330,NA,NA,1,18688880227,习英涵
525,1160,6,NA,1489,1010,223,10,223,8/18/2016 19:35,NA,8/18/2016 19:45,NA,NA,NA,330,NA,NA,1,18688880289,孙裕海
633,1111,8,NA,1492,1013,163,7,163,8/18/2016 19:40,NA,8/18/2016 19:48,NA,NA,NA,330,NA,NA,1,18688880113,唐丹丹
514,1167,10,NA,1498,1019,728,18,728,8/18/2016 19:49,NA,8/18/2016 20:05,NA,NA,NA,330,NA,NA,1,18688880331,张娜
538,1309,6,NA,1487,1008,126,7,126,8/18/2016 19:57,NA,8/18/2016 20:12,NA,NA,NA,330,NA,NA,1,18688880508,沙琦
725,1236,5,NA,1489,1010,506,10,506,8/18/2016 19:57,NA,8/18/2016 20:09,NA,NA,NA,330,NA,NA,1,18688880434,孙哲瀚
640,1291,2,NA,1482,1003,409,9,409,8/18/2016 20:12,NA,8/18/2016 20:27,NA,NA,NA,330,NA,NA,1,18688880490,蒲兮
485,1266,9,NA,1499,1020,379,10,379,8/18/2016 20:19,NA,8/18/2016 20:24,NA,NA,NA,330,NA,NA,1,18688880464,袁泽洋
581,1262,8,NA,1483,1004,233,9,233,8/18/2016 20:42,NA,8/18/2016 20:53,NA,NA,NA,330,NA,NA,1,18688880460,徐慧瑜
445,1102,8,NA,1492,1013,735,17,735,8/18/2016 20:49,NA,8/18/2016 21:02,NA,NA,NA,330,NA,NA,1,18688880181,陈钰颖
708,1173,5,NA,1486,1007,551,16,551,8/18/2016 21:10,NA,8/18/2016 21:17,NA,NA,NA,330,NA,NA,1,18688880352,胡意林
596,1217,4,NA,1485,1006,699,8,699,8/18/2016 21:29,NA,8/18/2016 21:43,NA,NA,NA,330,NA,NA,1,18688880416,李昊谦
564,1302,2,NA,1480,1001,679,20,679,8/18/2016 21:52,NA,8/18/2016 22:01,NA,NA,NA,330,NA,NA,1,18688880501,木博谨
807,1575,2,NA,1480,1001,161,7,161,8/19/2016 12:37,NA,8/21/2016 12:40,NA,NA,NA,330,NA,NA,1,18688880774,高望恒
380,1587,8,NA,1491,1012,763,16,763,8/19/2016 13:25,NA,8/19/2016 13:41,NA,NA,NA,330,NA,NA,1,18688880786,高鑫源
440,1462,5,NA,1515,1036,154,7,154,8/19/2016 17:05,NA,8/19/2016 17:14,NA,NA,NA,330,NA,NA,1,18688880661,牛午彤
602,1385,6,NA,1489,1010,644,12,644,8/19/2016 17:19,NA,8/19/2016 17:22,NA,NA,NA,330,NA,NA,1,18688880584,覃阳志
583,1290,4,NA,1483,1004,744,13,744,8/19/2016 18:00,NA,8/19/2016 18:15,NA,NA,NA,330,NA,NA,1,18688880489,蒲荷
1020,1151,2,NA,1480,1001,605,13,605,8/19/2016 18:33,NA,8/21/2016 18:48,NA,NA,NA,330,NA,NA,1,18688880226,冷志冬
480,1071,2,NA,1485,1006,112,5,112,8/19/2016 18:47,NA,8/19/2016 18:51,NA,NA,NA,330,NA,NA,1,18688880096,姜妮妮
624,1098,2,NA,1482,1003,648,14,648,8/19/2016 18:49,NA,8/19/2016 19:00,NA,NA,NA,330,NA,NA,1,18688880177,赵月涵
769,1102,8,NA,1490,1011,810,26,810,8/19/2016 19:49,NA,8/19/2016 20:07,NA,NA,NA,330,NA,NA,1,18688880110,关凯月
605,1472,6,NA,1489,1010,843,9,843,8/19/2016 20:01,NA,8/19/2016 20:05,NA,NA,NA,330,NA,NA,1,18688880671,范鸾杉
490,1338,6,NA,1503,1024,703,12,703,8/19/2016 20:03,NA,8/19/2016 20:17,NA,NA,NA,330,NA,NA,1,18688880537,卓小楚
586,1103,10,NA,1497,1018,471,17,471,8/19/2016 20:29,NA,8/19/2016 20:44,NA,NA,NA,330,NA,NA,1,18688880182,赵致远
526,1203,8,NA,1492,1013,380,6,380,8/19/2016 20:45,NA,8/19/2016 20:58,NA,NA,NA,330,NA,NA,1,18688880402,李俊
560,1194,5,NA,1504,1025,617,15,617,8/19/2016 20:55,NA,8/21/2016 21:07,NA,NA,NA,330,NA,NA,1,18688880373,董兴
1043,1550,5,NA,1487,1008,133,7,133,8/19/2016 21:04,NA,8/29/2016 21:10,NA,NA,NA,330,NA,NA,1,18688880749,王芊茹
612,1548,10,NA,1519,1040,723,9,723,8/19/2016 21:11,NA,8/19/2016 21:21,NA,NA,NA,330,NA,NA,1,18688880747,王潘潘
621,1549,7,NA,1492,1013,752,14,752,8/19/2016 21:16,NA,8/19/2016 21:20,NA,NA,NA,330,NA,NA,1,18688880748,王柯萌
746,1550,6,NA,1486,1007,843,16,843,8/19/2016 21:29,NA,8/19/2016 21:44,NA,NA,NA,330,NA,NA,1,18688880749,王芊茹
503,1551,2,NA,1482,1003,407,11,407,8/19/2016 21:46,NA,8/19/2016 21:56,NA,NA,NA,330,NA,NA,1,18688880750,王锦鹏
714,1342,6,NA,1488,1009,452,16,452,8/19/2016 21:53,NA,8/19/2016 21:58,NA,NA,NA,330,NA,NA,1,18688880541,冷奉啸
420,1509,10,NA,1497,1018,837,17,837,8/20/2016 11:03,NA,8/20/2016 11:10,NA,NA,NA,330,NA,NA,1,18688880708,魏煊昌
900,1215,6,NA,1489,1010,632,11,632,8/20/2016 11:13,NA,8/20/2016 11:45,NA,NA,NA,330,NA,NA,1,18688880414,孙翌皓
851,986,6,NA,1486,1007,301,12,301,8/20/2016 11:15,NA,8/20/2016 11:22,NA,NA,NA,330,NA,NA,1,18688880005,莫子建
